game_id,season_year,game_label,game_subtype,game_status,game_status_text,date_utc,time_utc,datetime_utc,date_est,time_est,datetime_est,home_team_id,home_tricode,home_city,home_name,away_team_id,away_tricode,away_city,away_name,arena_name,arena_city,arena_state,broadcasters_national
0022500202,2025-26,,,1,8:00 pm ET,2025-11-10,1900-01-01T01:00:00Z,2025-11-11 01:00:00+00:00,2025-11-10,1900-01-01T20:00:00Z,2025-11-10 20:00:00+00:00,1610612741,CHI,Chicago,Bulls,1610612759,SAS,San Antonio,Spurs,United Center,Chicago,IL,
0022500203,2025-26,,,1,8:30 pm ET,2025-11-10,1900-01-01T01:30:00Z,2025-11-11 01:30:00+00:00,2025-11-10,1900-01-01T20:30:00Z,2025-11-10 20:30:00+00:00,1610612742,DAL,Dallas,Mavericks,1610612749,MIL,Milwaukee,Bucks,American Airlines Center,Dallas,TX,
0022500204,2025-26,,,1,9:00 pm ET,2025-11-10,1900-01-01T02:00:00Z,2025-11-11 02:00:00+00:00,2025-11-10,1900-01-01T21:00:00Z,2025-11-10 21:00:00+00:00,1610612756,PHX,Phoenix,Suns,1610612740,NOP,New Orleans,Pelicans,PHX Arena,Phoenix,AZ,
0022500205,2025-26,,,1,9:00 pm ET,2025-11-10,1900-01-01T02:00:00Z,2025-11-11 02:00:00+00:00,2025-11-10,1900-01-01T21:00:00Z,2025-11-10 21:00:00+00:00,1610612762,UTA,Utah,Jazz,1610612750,MIN,Minnesota,Timberwolves,Delta Center,Salt Lake City,UT,
0022500206,2025-26,,,1,10:30 pm ET,2025-11-10,1900-01-01T03:30:00Z,2025-11-11 03:30:00+00:00,2025-11-10,1900-01-01T22:30:00Z,2025-11-10 22:30:00+00:00,1610612746,LAC,LA,Clippers,1610612737,ATL,Atlanta,Hawks,Intuit Dome,Inglewood,CA,
0022500207,2025-26,,,1,7:30 pm ET,2025-11-11,1900-01-01T00:30:00Z,2025-11-12 00:30:00+00:00,2025-11-11,1900-01-01T19:30:00Z,2025-11-11 19:30:00+00:00,1610612751,BKN,Brooklyn,Nets,1610612761,TOR,Toronto,Raptors,Barclays Center,Brooklyn,NY,
0022500208,2025-26,,,1,7:30 pm ET,2025-11-11,1900-01-01T00:30:00Z,2025-11-12 00:30:00+00:00,2025-11-11,1900-01-01T19:30:00Z,2025-11-11 19:30:00+00:00,1610612752,NYK,New York,Knicks,1610612763,MEM,Memphis,Grizzlies,Madison Square Garden,New York,NY,
0022500209,2025-26,,,1,8:00 pm ET,2025-11-11,1900-01-01T01:00:00Z,2025-11-12 01:00:00+00:00,2025-11-11,1900-01-01T20:00:00Z,2025-11-11 20:00:00+00:00,1610612755,PHI,Philadelphia,76ers,1610612738,BOS,Boston,Celtics,Xfinity Mobile Arena,Philadelphia,PA,
0022500210,2025-26,,,1,8:00 pm ET,2025-11-11,1900-01-01T01:00:00Z,2025-11-12 01:00:00+00:00,2025-11-11,1900-01-01T20:00:00Z,2025-11-11 20:00:00+00:00,1610612760,OKC,Oklahoma City,Thunder,1610612744,GSW,Golden State,Warriors,Paycom Center,Oklahoma City,OK,
0022500211,2025-26,,,1,9:00 pm ET,2025-11-11,1900-01-01T02:00:00Z,2025-11-12 02:00:00+00:00,2025-11-11,1900-01-01T21:00:00Z,2025-11-11 21:00:00+00:00,1610612762,UTA,Utah,Jazz,1610612754,IND,Indiana,Pacers,Delta Center,Salt Lake City,UT,
0022500212,2025-26,,,1,11:00 pm ET,2025-11-11,1900-01-01T04:00:00Z,2025-11-12 04:00:00+00:00,2025-11-11,1900-01-01T23:00:00Z,2025-11-11 23:00:00+00:00,1610612758,SAC,Sacramento,Kings,1610612743,DEN,Denver,Nuggets,Golden 1 Center,Sacramento,CA,
0022500213,2025-26,,,1,7:00 pm ET,2025-11-12,1900-01-01T00:00:00Z,2025-11-13 00:00:00+00:00,2025-11-12,1900-01-01T19:00:00Z,2025-11-12 19:00:00+00:00,1610612766,CHA,Charlotte,Hornets,1610612749,MIL,Milwaukee,Bucks,Spectrum Center,Charlotte,NC,
0022500214,2025-26,,,1,7:00 pm ET,2025-11-12,1900-01-01T00:00:00Z,2025-11-13 00:00:00+00:00,2025-11-12,1900-01-01T19:00:00Z,2025-11-12 19:00:00+00:00,1610612765,DET,Detroit,Pistons,1610612741,CHI,Chicago,Bulls,Little Caesars Arena,Detroit,MI,
0022500215,2025-26,,,1,7:00 pm ET,2025-11-12,1900-01-01T00:00:00Z,2025-11-13 00:00:00+00:00,2025-11-12,1900-01-01T19:00:00Z,2025-11-12 19:00:00+00:00,1610612752,NYK,New York,Knicks,1610612753,ORL,Orlando,Magic,Madison Square Garden,New York,NY,
0022500216,2025-26,,,1,7:30 pm ET,2025-11-12,1900-01-01T00:30:00Z,2025-11-13 00:30:00+00:00,2025-11-12,1900-01-01T19:30:00Z,2025-11-12 19:30:00+00:00,1610612738,BOS,Boston,Celtics,1610612763,MEM,Memphis,Grizzlies,TD Garden,Boston,MA,
0022500217,2025-26,,,1,7:30 pm ET,2025-11-12,1900-01-01T00:30:00Z,2025-11-13 00:30:00+00:00,2025-11-12,1900-01-01T19:30:00Z,2025-11-12 19:30:00+00:00,1610612748,MIA,Miami,Heat,1610612739,CLE,Cleveland,Cavaliers,Kaseya Center,Miami,FL,
0022500218,2025-26,,,1,8:00 pm ET,2025-11-12,1900-01-01T01:00:00Z,2025-11-13 01:00:00+00:00,2025-11-12,1900-01-01T20:00:00Z,2025-11-12 20:00:00+00:00,1610612745,HOU,Houston,Rockets,1610612764,WAS,Washington,Wizards,Toyota Center,Houston,TX,
0022500219,2025-26,,,1,8:00 pm ET,2025-11-12,1900-01-01T01:00:00Z,2025-11-13 01:00:00+00:00,2025-11-12,1900-01-01T20:00:00Z,2025-11-12 20:00:00+00:00,1610612740,NOP,New Orleans,Pelicans,1610612757,POR,Portland,Trail Blazers,Smoothie King Center,New Orleans,LA,
0022500220,2025-26,,,1,8:00 pm ET,2025-11-12,1900-01-01T01:00:00Z,2025-11-13 01:00:00+00:00,2025-11-12,1900-01-01T20:00:00Z,2025-11-12 20:00:00+00:00,1610612759,SAS,San Antonio,Spurs,1610612744,GSW,Golden State,Warriors,Frost Bank Center,San Antonio,TX,
0022500221,2025-26,,,1,8:30 pm ET,2025-11-12,1900-01-01T01:30:00Z,2025-11-13 01:30:00+00:00,2025-11-12,1900-01-01T20:30:00Z,2025-11-12 20:30:00+00:00,1610612742,DAL,Dallas,Mavericks,1610612756,PHX,Phoenix,Suns,American Airlines Center,Dallas,TX,
0022500222,2025-26,,,1,9:30 pm ET,2025-11-12,1900-01-01T02:30:00Z,2025-11-13 02:30:00+00:00,2025-11-12,1900-01-01T21:30:00Z,2025-11-12 21:30:00+00:00,1610612760,OKC,Oklahoma City,Thunder,1610612747,LAL,Los Angeles,Lakers,Paycom Center,Oklahoma City,OK,
0022500223,2025-26,,,1,10:00 pm ET,2025-11-12,1900-01-01T03:00:00Z,2025-11-13 03:00:00+00:00,2025-11-12,1900-01-01T22:00:00Z,2025-11-12 22:00:00+00:00,1610612758,SAC,Sacramento,Kings,1610612737,ATL,Atlanta,Hawks,Golden 1 Center,Sacramento,CA,
0022500224,2025-26,,,1,10:30 pm ET,2025-11-12,1900-01-01T03:30:00Z,2025-11-13 03:30:00+00:00,2025-11-12,1900-01-01T22:30:00Z,2025-11-12 22:30:00+00:00,1610612746,LAC,LA,Clippers,1610612743,DEN,Denver,Nuggets,Intuit Dome,Inglewood,CA,
0022500225,2025-26,,,1,7:00 pm ET,2025-11-13,1900-01-01T00:00:00Z,2025-11-14 00:00:00+00:00,2025-11-13,1900-01-01T19:00:00Z,2025-11-13 19:00:00+00:00,1610612739,CLE,Cleveland,Cavaliers,1610612761,TOR,Toronto,Raptors,Rocket Arena,Cleveland,OH,
0022500226,2025-26,,,1,9:00 pm ET,2025-11-13,1900-01-01T02:00:00Z,2025-11-14 02:00:00+00:00,2025-11-13,1900-01-01T21:00:00Z,2025-11-13 21:00:00+00:00,1610612756,PHX,Phoenix,Suns,1610612754,IND,Indiana,Pacers,PHX Arena,Phoenix,AZ,
0022500227,2025-26,,,1,9:00 pm ET,2025-11-13,1900-01-01T02:00:00Z,2025-11-14 02:00:00+00:00,2025-11-13,1900-01-01T21:00:00Z,2025-11-13 21:00:00+00:00,1610612762,UTA,Utah,Jazz,1610612737,ATL,Atlanta,Hawks,Delta Center,Salt Lake City,UT,
0022500039,2025-26,Emirates NBA Cup,in-season,1,7:00 pm ET,2025-11-14,1900-01-01T00:00:00Z,2025-11-15 00:00:00+00:00,2025-11-14,1900-01-01T19:00:00Z,2025-11-14 19:00:00+00:00,1610612752,NYK,New York,Knicks,1610612748,MIA,Miami,Heat,Madison Square Garden,New York,NY,
0022500040,2025-26,Emirates NBA Cup,in-season,1,7:00 pm ET,2025-11-14,1900-01-01T00:00:00Z,2025-11-15 00:00:00+00:00,2025-11-14,1900-01-01T19:00:00Z,2025-11-14 19:00:00+00:00,1610612753,ORL,Orlando,Magic,1610612751,BKN,Brooklyn,Nets,Kia Center,Orlando,FL,
0022500041,2025-26,Emirates NBA Cup,in-season,1,7:30 pm ET,2025-11-14,1900-01-01T00:30:00Z,2025-11-15 00:30:00+00:00,2025-11-14,1900-01-01T19:30:00Z,2025-11-14 19:30:00+00:00,1610612765,DET,Detroit,Pistons,1610612755,PHI,Philadelphia,76ers,Little Caesars Arena,Detroit,MI,
0022500042,2025-26,Emirates NBA Cup,in-season,1,8:00 pm ET,2025-11-14,1900-01-01T01:00:00Z,2025-11-15 01:00:00+00:00,2025-11-14,1900-01-01T20:00:00Z,2025-11-14 20:00:00+00:00,1610612745,HOU,Houston,Rockets,1610612757,POR,Portland,Trail Blazers,Toyota Center,Houston,TX,
0022500043,2025-26,Emirates NBA Cup,in-season,1,8:00 pm ET,2025-11-14,1900-01-01T01:00:00Z,2025-11-15 01:00:00+00:00,2025-11-14,1900-01-01T20:00:00Z,2025-11-14 20:00:00+00:00,1610612749,MIL,Milwaukee,Bucks,1610612766,CHA,Charlotte,Hornets,Fiserv Forum,Milwaukee,WI,
0022500044,2025-26,Emirates NBA Cup,in-season,1,8:00 pm ET,2025-11-14,1900-01-01T01:00:00Z,2025-11-15 01:00:00+00:00,2025-11-14,1900-01-01T20:00:00Z,2025-11-14 20:00:00+00:00,1610612750,MIN,Minnesota,Timberwolves,1610612758,SAC,Sacramento,Kings,Target Center,Minneapolis,MN,
0022500045,2025-26,Emirates NBA Cup,in-season,1,8:00 pm ET,2025-11-14,1900-01-01T01:00:00Z,2025-11-15 01:00:00+00:00,2025-11-14,1900-01-01T20:00:00Z,2025-11-14 20:00:00+00:00,1610612740,NOP,New Orleans,Pelicans,1610612747,LAL,Los Angeles,Lakers,Smoothie King Center,New Orleans,LA,
0022500046,2025-26,Emirates NBA Cup,in-season,1,8:30 pm ET,2025-11-14,1900-01-01T01:30:00Z,2025-11-15 01:30:00+00:00,2025-11-14,1900-01-01T20:30:00Z,2025-11-14 20:30:00+00:00,1610612742,DAL,Dallas,Mavericks,1610612746,LAC,LA,Clippers,American Airlines Center,Dallas,TX,
0022500047,2025-26,Emirates NBA Cup,in-season,1,9:30 pm ET,2025-11-14,1900-01-01T02:30:00Z,2025-11-15 02:30:00+00:00,2025-11-14,1900-01-01T21:30:00Z,2025-11-14 21:30:00+00:00,1610612759,SAS,San Antonio,Spurs,1610612744,GSW,Golden State,Warriors,Frost Bank Center,San Antonio,TX,
0022500228,2025-26,,,1,5:00 pm ET,2025-11-15,1900-01-01T22:00:00Z,2025-11-15 22:00:00+00:00,2025-11-15,1900-01-01T17:00:00Z,2025-11-15 17:00:00+00:00,1610612739,CLE,Cleveland,Cavaliers,1610612763,MEM,Memphis,Grizzlies,Rocket Arena,Cleveland,OH,
0022500229,2025-26,,,1,7:00 pm ET,2025-11-15,1900-01-01T00:00:00Z,2025-11-16 00:00:00+00:00,2025-11-15,1900-01-01T19:00:00Z,2025-11-15 19:00:00+00:00,1610612766,CHA,Charlotte,Hornets,1610612760,OKC,Oklahoma City,Thunder,Spectrum Center,Charlotte,NC,
0022500230,2025-26,,,1,7:00 pm ET,2025-11-15,1900-01-01T00:00:00Z,2025-11-16 00:00:00+00:00,2025-11-15,1900-01-01T19:00:00Z,2025-11-15 19:00:00+00:00,1610612754,IND,Indiana,Pacers,1610612761,TOR,Toronto,Raptors,Gainbridge Fieldhouse,Indianapolis,IN,
0022500231,2025-26,,,1,8:00 pm ET,2025-11-15,1900-01-01T01:00:00Z,2025-11-16 01:00:00+00:00,2025-11-15,1900-01-01T20:00:00Z,2025-11-15 20:00:00+00:00,1610612749,MIL,Milwaukee,Bucks,1610612747,LAL,Los Angeles,Lakers,Fiserv Forum,Milwaukee,WI,
0022500232,2025-26,,,1,8:00 pm ET,2025-11-15,1900-01-01T01:00:00Z,2025-11-16 01:00:00+00:00,2025-11-15,1900-01-01T20:00:00Z,2025-11-15 20:00:00+00:00,1610612750,MIN,Minnesota,Timberwolves,1610612743,DEN,Denver,Nuggets,Target Center,Minneapolis,MN,
0022500233,2025-26,,,1,3:30 pm ET,2025-11-16,1900-01-01T20:30:00Z,2025-11-16 20:30:00+00:00,2025-11-16,1900-01-01T15:30:00Z,2025-11-16 15:30:00+00:00,1610612738,BOS,Boston,Celtics,1610612746,LAC,LA,Clippers,TD Garden,Boston,MA,
0022500234,2025-26,,,1,4:00 pm ET,2025-11-16,1900-01-01T21:00:00Z,2025-11-16 21:00:00+00:00,2025-11-16,1900-01-01T16:00:00Z,2025-11-16 16:00:00+00:00,1610612759,SAS,San Antonio,Spurs,1610612758,SAC,Sacramento,Kings,Frost Bank Center,San Antonio,TX,
0022500235,2025-26,,,1,6:00 pm ET,2025-11-16,1900-01-01T23:00:00Z,2025-11-16 23:00:00+00:00,2025-11-16,1900-01-01T18:00:00Z,2025-11-16 18:00:00+00:00,1610612764,WAS,Washington,Wizards,1610612751,BKN,Brooklyn,Nets,Capital One Arena,Washington,DC,
0022500236,2025-26,,,1,7:00 pm ET,2025-11-16,1900-01-01T00:00:00Z,2025-11-17 00:00:00+00:00,2025-11-16,1900-01-01T19:00:00Z,2025-11-16 19:00:00+00:00,1610612745,HOU,Houston,Rockets,1610612753,ORL,Orlando,Magic,Toyota Center,Houston,TX,
0022500237,2025-26,,,1,7:00 pm ET,2025-11-16,1900-01-01T00:00:00Z,2025-11-17 00:00:00+00:00,2025-11-16,1900-01-01T19:00:00Z,2025-11-16 19:00:00+00:00,1610612740,NOP,New Orleans,Pelicans,1610612744,GSW,Golden State,Warriors,Smoothie King Center,New Orleans,LA,
0022500238,2025-26,,,1,7:30 pm ET,2025-11-16,1900-01-01T00:30:00Z,2025-11-17 00:30:00+00:00,2025-11-16,1900-01-01T19:30:00Z,2025-11-16 19:30:00+00:00,1610612742,DAL,Dallas,Mavericks,1610612757,POR,Portland,Trail Blazers,American Airlines Center,Dallas,TX,
0022500239,2025-26,,,1,8:00 pm ET,2025-11-16,1900-01-01T01:00:00Z,2025-11-17 01:00:00+00:00,2025-11-16,1900-01-01T20:00:00Z,2025-11-16 20:00:00+00:00,1610612756,PHX,Phoenix,Suns,1610612737,ATL,Atlanta,Hawks,PHX Arena,Phoenix,AZ,
0022500240,2025-26,,,1,8:00 pm ET,2025-11-16,1900-01-01T01:00:00Z,2025-11-17 01:00:00+00:00,2025-11-16,1900-01-01T20:00:00Z,2025-11-16 20:00:00+00:00,1610612762,UTA,Utah,Jazz,1610612741,CHI,Chicago,Bulls,Delta Center,Salt Lake City,UT,
0022500241,2025-26,,,1,7:00 pm ET,2025-11-17,1900-01-01T00:00:00Z,2025-11-18 00:00:00+00:00,2025-11-17,1900-01-01T19:00:00Z,2025-11-17 19:00:00+00:00,1610612739,CLE,Cleveland,Cavaliers,1610612749,MIL,Milwaukee,Bucks,Rocket Arena,Cleveland,OH,
0022500242,2025-26,,,1,7:00 pm ET,2025-11-17,1900-01-01T00:00:00Z,2025-11-18 00:00:00+00:00,2025-11-17,1900-01-01T19:00:00Z,2025-11-17 19:00:00+00:00,1610612765,DET,Detroit,Pistons,1610612754,IND,Indiana,Pacers,Little Caesars Arena,Detroit,MI,
0022500243,2025-26,,,1,7:00 pm ET,2025-11-17,1900-01-01T00:00:00Z,2025-11-18 00:00:00+00:00,2025-11-17,1900-01-01T19:00:00Z,2025-11-17 19:00:00+00:00,1610612755,PHI,Philadelphia,76ers,1610612746,LAC,LA,Clippers,Xfinity Mobile Arena,Philadelphia,PA,
0022500244,2025-26,,,1,7:30 pm ET,2025-11-17,1900-01-01T00:30:00Z,2025-11-18 00:30:00+00:00,2025-11-17,1900-01-01T19:30:00Z,2025-11-17 19:30:00+00:00,1610612748,MIA,Miami,Heat,1610612752,NYK,New York,Knicks,Kaseya Center,Miami,FL,
0022500245,2025-26,,,1,7:30 pm ET,2025-11-17,1900-01-01T00:30:00Z,2025-11-18 00:30:00+00:00,2025-11-17,1900-01-01T19:30:00Z,2025-11-17 19:30:00+00:00,1610612761,TOR,Toronto,Raptors,1610612766,CHA,Charlotte,Hornets,Scotiabank Arena,Toronto,ON,
0022500246,2025-26,,,1,8:00 pm ET,2025-11-17,1900-01-01T01:00:00Z,2025-11-18 01:00:00+00:00,2025-11-17,1900-01-01T20:00:00Z,2025-11-17 20:00:00+00:00,1610612750,MIN,Minnesota,Timberwolves,1610612742,DAL,Dallas,Mavericks,Target Center,Minneapolis,MN,
0022500247,2025-26,,,1,8:00 pm ET,2025-11-17,1900-01-01T01:00:00Z,2025-11-18 01:00:00+00:00,2025-11-17,1900-01-01T20:00:00Z,2025-11-17 20:00:00+00:00,1610612740,NOP,New Orleans,Pelicans,1610612760,OKC,Oklahoma City,Thunder,Smoothie King Center,New Orleans,LA,
0022500248,2025-26,,,1,9:00 pm ET,2025-11-17,1900-01-01T02:00:00Z,2025-11-18 02:00:00+00:00,2025-11-17,1900-01-01T21:00:00Z,2025-11-17 21:00:00+00:00,1610612743,DEN,Denver,Nuggets,1610612741,CHI,Chicago,Bulls,Ball Arena,Denver,CO,
0022500249,2025-26,,,1,7:00 pm ET,2025-11-18,1900-01-01T00:00:00Z,2025-11-19 00:00:00+00:00,2025-11-18,1900-01-01T19:00:00Z,2025-11-18 19:00:00+00:00,1610612753,ORL,Orlando,Magic,1610612744,GSW,Golden State,Warriors,Kia Center,Orlando,FL,
0022500250,2025-26,,,1,7:30 pm ET,2025-11-18,1900-01-01T00:30:00Z,2025-11-19 00:30:00+00:00,2025-11-18,1900-01-01T19:30:00Z,2025-11-18 19:30:00+00:00,1610612751,BKN,Brooklyn,Nets,1610612738,BOS,Boston,Celtics,Barclays Center,Brooklyn,NY,
0022500251,2025-26,,,1,8:00 pm ET,2025-11-18,1900-01-01T01:00:00Z,2025-11-19 01:00:00+00:00,2025-11-18,1900-01-01T20:00:00Z,2025-11-18 20:00:00+00:00,1610612737,ATL,Atlanta,Hawks,1610612765,DET,Detroit,Pistons,State Farm Arena,Atlanta,GA,
0022500252,2025-26,,,1,8:00 pm ET,2025-11-18,1900-01-01T01:00:00Z,2025-11-19 01:00:00+00:00,2025-11-18,1900-01-01T20:00:00Z,2025-11-18 20:00:00+00:00,1610612759,SAS,San Antonio,Spurs,1610612763,MEM,Memphis,Grizzlies,Frost Bank Center,San Antonio,TX,
0022500253,2025-26,,,1,10:30 pm ET,2025-11-18,1900-01-01T03:30:00Z,2025-11-19 03:30:00+00:00,2025-11-18,1900-01-01T22:30:00Z,2025-11-18 22:30:00+00:00,1610612747,LAL,Los Angeles,Lakers,1610612762,UTA,Utah,Jazz,Crypto.com Arena,Los Angeles,CA,
0022500254,2025-26,,,1,11:00 pm ET,2025-11-18,1900-01-01T04:00:00Z,2025-11-19 04:00:00+00:00,2025-11-18,1900-01-01T23:00:00Z,2025-11-18 23:00:00+00:00,1610612757,POR,Portland,Trail Blazers,1610612756,PHX,Phoenix,Suns,Moda Center,Portland,OR,
0022500255,2025-26,,,1,7:00 pm ET,2025-11-19,1900-01-01T00:00:00Z,2025-11-20 00:00:00+00:00,2025-11-19,1900-01-01T19:00:00Z,2025-11-19 19:00:00+00:00,1610612739,CLE,Cleveland,Cavaliers,1610612745,HOU,Houston,Rockets,Rocket Arena,Cleveland,OH,
0022500256,2025-26,,,1,7:00 pm ET,2025-11-19,1900-01-01T00:00:00Z,2025-11-20 00:00:00+00:00,2025-11-19,1900-01-01T19:00:00Z,2025-11-19 19:00:00+00:00,1610612754,IND,Indiana,Pacers,1610612766,CHA,Charlotte,Hornets,Gainbridge Fieldhouse,Indianapolis,IN,
0022500257,2025-26,,,1,7:00 pm ET,2025-11-19,1900-01-01T00:00:00Z,2025-11-20 00:00:00+00:00,2025-11-19,1900-01-01T19:00:00Z,2025-11-19 19:00:00+00:00,1610612748,MIA,Miami,Heat,1610612744,GSW,Golden State,Warriors,Kaseya Center,Miami,FL,
0022500258,2025-26,,,1,7:00 pm ET,2025-11-19,1900-01-01T00:00:00Z,2025-11-20 00:00:00+00:00,2025-11-19,1900-01-01T19:00:00Z,2025-11-19 19:00:00+00:00,1610612755,PHI,Philadelphia,76ers,1610612761,TOR,Toronto,Raptors,Xfinity Mobile Arena,Philadelphia,PA,
0022500259,2025-26,,,1,8:00 pm ET,2025-11-19,1900-01-01T01:00:00Z,2025-11-20 01:00:00+00:00,2025-11-19,1900-01-01T20:00:00Z,2025-11-19 20:00:00+00:00,1610612750,MIN,Minnesota,Timberwolves,1610612764,WAS,Washington,Wizards,Target Center,Minneapolis,MN,
0022500260,2025-26,,,1,8:00 pm ET,2025-11-19,1900-01-01T01:00:00Z,2025-11-20 01:00:00+00:00,2025-11-19,1900-01-01T20:00:00Z,2025-11-19 20:00:00+00:00,1610612740,NOP,New Orleans,Pelicans,1610612743,DEN,Denver,Nuggets,Smoothie King Center,New Orleans,LA,
0022500261,2025-26,,,1,8:00 pm ET,2025-11-19,1900-01-01T01:00:00Z,2025-11-20 01:00:00+00:00,2025-11-19,1900-01-01T20:00:00Z,2025-11-19 20:00:00+00:00,1610612760,OKC,Oklahoma City,Thunder,1610612758,SAC,Sacramento,Kings,Paycom Center,Oklahoma City,OK,
0022500262,2025-26,,,1,9:30 pm ET,2025-11-19,1900-01-01T02:30:00Z,2025-11-20 02:30:00+00:00,2025-11-19,1900-01-01T21:30:00Z,2025-11-19 21:30:00+00:00,1610612742,DAL,Dallas,Mavericks,1610612752,NYK,New York,Knicks,American Airlines Center,Dallas,TX,
0022500263,2025-26,,,1,10:00 pm ET,2025-11-19,1900-01-01T03:00:00Z,2025-11-20 03:00:00+00:00,2025-11-19,1900-01-01T22:00:00Z,2025-11-19 22:00:00+00:00,1610612757,POR,Portland,Trail Blazers,1610612741,CHI,Chicago,Bulls,Moda Center,Portland,OR,
0022500264,2025-26,,,1,7:00 pm ET,2025-11-20,1900-01-01T00:00:00Z,2025-11-21 00:00:00+00:00,2025-11-20,1900-01-01T19:00:00Z,2025-11-20 19:00:00+00:00,1610612753,ORL,Orlando,Magic,1610612746,LAC,LA,Clippers,Kia Center,Orlando,FL,
0022500265,2025-26,,,1,8:00 pm ET,2025-11-20,1900-01-01T01:00:00Z,2025-11-21 01:00:00+00:00,2025-11-20,1900-01-01T20:00:00Z,2025-11-20 20:00:00+00:00,1610612763,MEM,Memphis,Grizzlies,1610612758,SAC,Sacramento,Kings,FedExForum,Memphis,TN,
0022500266,2025-26,,,1,8:00 pm ET,2025-11-20,1900-01-01T01:00:00Z,2025-11-21 01:00:00+00:00,2025-11-20,1900-01-01T20:00:00Z,2025-11-20 20:00:00+00:00,1610612749,MIL,Milwaukee,Bucks,1610612755,PHI,Philadelphia,76ers,Fiserv Forum,Milwaukee,WI,
0022500267,2025-26,,,1,8:00 pm ET,2025-11-20,1900-01-01T01:00:00Z,2025-11-21 01:00:00+00:00,2025-11-20,1900-01-01T20:00:00Z,2025-11-20 20:00:00+00:00,1610612759,SAS,San Antonio,Spurs,1610612737,ATL,Atlanta,Hawks,Frost Bank Center,San Antonio,TX,
0022500048,2025-26,Emirates NBA Cup,in-season,1,7:00 pm ET,2025-11-21,1900-01-01T00:00:00Z,2025-11-22 00:00:00+00:00,2025-11-21,1900-01-01T19:00:00Z,2025-11-21 19:00:00+00:00,1610612739,CLE,Cleveland,Cavaliers,1610612754,IND,Indiana,Pacers,Rocket Arena,Cleveland,OH,
0022500049,2025-26,Emirates NBA Cup,in-season,1,7:30 pm ET,2025-11-21,1900-01-01T00:30:00Z,2025-11-22 00:30:00+00:00,2025-11-21,1900-01-01T19:30:00Z,2025-11-21 19:30:00+00:00,1610612738,BOS,Boston,Celtics,1610612751,BKN,Brooklyn,Nets,TD Garden,Boston,MA,
0022500050,2025-26,Emirates NBA Cup,in-season,1,7:30 pm ET,2025-11-21,1900-01-01T00:30:00Z,2025-11-22 00:30:00+00:00,2025-11-21,1900-01-01T19:30:00Z,2025-11-21 19:30:00+00:00,1610612761,TOR,Toronto,Raptors,1610612764,WAS,Washington,Wizards,Scotiabank Arena,Toronto,ON,
0022500051,2025-26,Emirates NBA Cup,in-season,1,8:00 pm ET,2025-11-21,1900-01-01T01:00:00Z,2025-11-22 01:00:00+00:00,2025-11-21,1900-01-01T20:00:00Z,2025-11-21 20:00:00+00:00,1610612741,CHI,Chicago,Bulls,1610612748,MIA,Miami,Heat,United Center,Chicago,IL,
0022500052,2025-26,Emirates NBA Cup,in-season,1,8:30 pm ET,2025-11-21,1900-01-01T01:30:00Z,2025-11-22 01:30:00+00:00,2025-11-21,1900-01-01T20:30:00Z,2025-11-21 20:30:00+00:00,1610612742,DAL,Dallas,Mavericks,1610612740,NOP,New Orleans,Pelicans,American Airlines Center,Dallas,TX,
0022500053,2025-26,Emirates NBA Cup,in-season,1,9:00 pm ET,2025-11-21,1900-01-01T02:00:00Z,2025-11-22 02:00:00+00:00,2025-11-21,1900-01-01T21:00:00Z,2025-11-21 21:00:00+00:00,1610612756,PHX,Phoenix,Suns,1610612750,MIN,Minnesota,Timberwolves,PHX Arena,Phoenix,AZ,
0022500054,2025-26,Emirates NBA Cup,in-season,1,9:30 pm ET,2025-11-21,1900-01-01T02:30:00Z,2025-11-22 02:30:00+00:00,2025-11-21,1900-01-01T21:30:00Z,2025-11-21 21:30:00+00:00,1610612745,HOU,Houston,Rockets,1610612743,DEN,Denver,Nuggets,Toyota Center,Houston,TX,
0022500055,2025-26,Emirates NBA Cup,in-season,1,10:00 pm ET,2025-11-21,1900-01-01T03:00:00Z,2025-11-22 03:00:00+00:00,2025-11-21,1900-01-01T22:00:00Z,2025-11-21 22:00:00+00:00,1610612762,UTA,Utah,Jazz,1610612760,OKC,Oklahoma City,Thunder,Delta Center,Salt Lake City,UT,
0022500056,2025-26,Emirates NBA Cup,in-season,1,10:00 pm ET,2025-11-21,1900-01-01T03:00:00Z,2025-11-22 03:00:00+00:00,2025-11-21,1900-01-01T22:00:00Z,2025-11-21 22:00:00+00:00,1610612744,GSW,Golden State,Warriors,1610612757,POR,Portland,Trail Blazers,Chase Center,San Francisco,CA,
0022500268,2025-26,,,1,1:00 pm ET,2025-11-22,1900-01-01T18:00:00Z,2025-11-22 18:00:00+00:00,2025-11-22,1900-01-01T13:00:00Z,2025-11-22 13:00:00+00:00,1610612766,CHA,Charlotte,Hornets,1610612746,LAC,LA,Clippers,Spectrum Center,Charlotte,NC,
0022500269,2025-26,,,1,5:00 pm ET,2025-11-22,1900-01-01T22:00:00Z,2025-11-22 22:00:00+00:00,2025-11-22,1900-01-01T17:00:00Z,2025-11-22 17:00:00+00:00,1610612753,ORL,Orlando,Magic,1610612752,NYK,New York,Knicks,Kia Center,Orlando,FL,
